District,Date,Year,Month,Day,Tmax,Tmin,Rainfall
Aligarh,2012-03-15,2012,3,15,31.4,11.44,0.0
Aligarh,2012-03-16,2012,3,16,34.2,12.08,0.0
Aligarh,2012-03-17,2012,3,17,36.2,17.46,0.0
Aligarh,2012-03-18,2012,3,18,36.81,17.73,0.0
Aligarh,2012-03-19,2012,3,19,38.21,17.45,0.0
Aligarh,2012-03-20,2012,3,20,40.13,18.54,0.0
Aligarh,2012-03-21,2012,3,21,32.93,13.34,0.0
Aligarh,2012-03-22,2012,3,22,33.99,12.23,0.0
Aligarh,2012-03-23,2012,3,23,36.0,12.79,0.0
Aligarh,2012-03-24,2012,3,24,37.74,14.95,0.0
Aligarh,2012-03-25,2012,3,25,36.95,16.07,0.0
Aligarh,2012-03-26,2012,3,26,38.0,21.4,0.0
Aligarh,2012-03-27,2012,3,27,38.54,19.45,0.0
Aligarh,2012-03-28,2012,3,28,37.53,19.03,0.0
Aligarh,2012-03-29,2012,3,29,36.27,18.26,0.0
Aligarh,2012-03-30,2012,3,30,37.49,17.38,0.0
Aligarh,2012-03-31,2012,3,31,38.82,17.41,0.0
Aligarh,2012-04-01,2012,4,1,37.64,19.45,0.0
Aligarh,2012-04-02,2012,4,2,40.21,21.28,0.0
Aligarh,2012-04-03,2012,4,3,40.89,23.21,0.0
Aligarh,2012-04-04,2012,4,4,40.66,24.86,0.0
Aligarh,2012-04-05,2012,4,5,39.82,22.19,0.02
Aligarh,2012-04-06,2012,4,6,39.62,22.83,0.0
Aligarh,2012-04-07,2012,4,7,40.22,23.96,0.0
Aligarh,2012-04-08,2012,4,8,39.64,21.79,0.0
Aligarh,2012-04-09,2012,4,9,41.73,23.23,0.0
Aligarh,2012-04-10,2012,4,10,42.15,23.85,1.1
Aligarh,2012-04-11,2012,4,11,39.31,24.21,5.57
Aligarh,2012-04-12,2012,4,12,37.13,22.43,0.67
Aligarh,2012-04-13,2012,4,13,35.95,23.63,1.0
Aligarh,2012-04-14,2012,4,14,30.96,20.71,1.24
Aligarh,2012-04-15,2012,4,15,33.54,19.2,1.59
Aligarh,2012-04-16,2012,4,16,35.69,19.59,0.0
Aligarh,2012-04-17,2012,4,17,36.93,22.25,0.1
Aligarh,2012-04-18,2012,4,18,38.13,22.41,0.0
Aligarh,2012-04-19,2012,4,19,39.71,23.14,0.0
Aligarh,2012-04-20,2012,4,20,39.85,24.46,0.0
Aligarh,2012-04-21,2012,4,21,37.21,23.29,0.0
Aligarh,2012-04-22,2012,4,22,37.6,21.96,0.0
Aligarh,2012-04-23,2012,4,23,38.29,22.56,1.69
Aligarh,2012-04-24,2012,4,24,39.65,22.98,0.0
Aligarh,2012-04-25,2012,4,25,39.5,23.93,0.03
Aligarh,2012-04-26,2012,4,26,39.96,24.31,0.24
Aligarh,2012-04-27,2012,4,27,38.81,24.75,0.53
Aligarh,2012-04-28,2012,4,28,38.8,23.43,0.0
Aligarh,2012-04-29,2012,4,29,38.73,21.99,0.12
Aligarh,2012-04-30,2012,4,30,39.16,22.93,0.0
Aligarh,2012-11-01,2012,11,1,29.53,15.24,0.0
Aligarh,2012-11-02,2012,11,2,29.16,13.66,0.0
Aligarh,2012-11-03,2012,11,3,27.62,14.19,0.0
Aligarh,2012-11-04,2012,11,4,28.16,14.16,0.0
Aligarh,2012-11-05,2012,11,5,27.72,14.85,0.0
Aligarh,2012-11-06,2012,11,6,29.04,13.38,0.0
Aligarh,2012-11-07,2012,11,7,28.4,13.23,0.0
Aligarh,2012-11-08,2012,11,8,28.26,12.08,0.0
Aligarh,2012-11-09,2012,11,9,28.41,11.82,0.0
Aligarh,2012-11-10,2012,11,10,30.2,12.72,0.0
Aligarh,2012-11-11,2012,11,11,29.3,13.63,0.0
Aligarh,2012-11-12,2012,11,12,28.21,12.55,0.0
Aligarh,2012-11-13,2012,11,13,27.02,14.33,0.0
Aligarh,2012-11-14,2012,11,14,26.86,11.57,0.0
Aligarh,2012-11-15,2012,11,15,27.03,10.55,0.0
Aligarh,2012-11-16,2012,11,16,26.09,10.25,0.0
Aligarh,2012-11-17,2012,11,17,26.84,10.18,0.0
Aligarh,2012-11-18,2012,11,18,27.2,10.37,0.0
Aligarh,2012-11-19,2012,11,19,27.26,10.46,0.0
Aligarh,2012-11-20,2012,11,20,27.24,10.25,0.0
Aligarh,2012-11-21,2012,11,21,27.11,10.26,0.0
Aligarh,2012-11-22,2012,11,22,26.98,9.12,0.0
Aligarh,2012-11-23,2012,11,23,26.03,9.62,0.0
Aligarh,2012-11-24,2012,11,24,26.4,11.65,0.0
Aligarh,2012-11-25,2012,11,25,26.29,9.83,0.0
Aligarh,2012-11-26,2012,11,26,25.28,9.21,0.0
Aligarh,2012-11-27,2012,11,27,25.42,7.85,0.0
Aligarh,2012-11-28,2012,11,28,25.2,7.77,0.0
Aligarh,2012-11-29,2012,11,29,27.41,9.92,0.0
Aligarh,2012-11-30,2012,11,30,25.08,9.48,0.43
Aligarh,2012-12-01,2012,12,1,25.04,7.12,0.0
Aligarh,2012-12-02,2012,12,2,24.61,6.31,0.0
Aligarh,2012-12-03,2012,12,3,25.18,7.16,0.0
Aligarh,2012-12-04,2012,12,4,26.26,7.32,0.0
Aligarh,2012-12-05,2012,12,5,24.25,8.88,0.0
Aligarh,2012-12-06,2012,12,6,26.64,8.07,0.0
Aligarh,2012-12-07,2012,12,7,26.26,8.05,0.0
Aligarh,2012-12-08,2012,12,8,26.87,7.71,0.0
Aligarh,2012-12-09,2012,12,9,27.62,8.74,0.0
Aligarh,2012-12-10,2012,12,10,26.18,9.71,0.02
Aligarh,2012-12-11,2012,12,11,24.91,11.65,0.64
Aligarh,2012-12-12,2012,12,12,24.21,11.1,2.17
Aligarh,2012-12-13,2012,12,13,24.0,12.36,0.0
Aligarh,2012-12-14,2012,12,14,22.62,11.99,0.36
Aligarh,2012-12-15,2012,12,15,24.11,10.42,0.01
Aligarh,2012-12-16,2012,12,16,24.71,12.31,0.01
Aligarh,2012-12-17,2012,12,17,24.19,8.89,0.0
Aligarh,2012-12-18,2012,12,18,25.75,9.07,0.0
Aligarh,2012-12-19,2012,12,19,25.26,9.15,0.0
Aligarh,2012-12-20,2012,12,20,24.2,6.69,0.0
Aligarh,2012-12-21,2012,12,21,24.13,4.77,0.0
Aligarh,2012-12-22,2012,12,22,23.1,5.06,0.0
Aligarh,2012-12-23,2012,12,23,21.86,5.32,0.0
Aligarh,2012-12-24,2012,12,24,20.26,7.56,0.0
Aligarh,2012-12-25,2012,12,25,21.99,4.8,0.0
Aligarh,2012-12-26,2012,12,26,21.84,4.64,0.0
Aligarh,2012-12-27,2012,12,27,20.75,5.8,0.0
Aligarh,2012-12-28,2012,12,28,21.22,4.22,0.0
Aligarh,2012-12-29,2012,12,29,22.4,5.07,0.0
Aligarh,2012-12-30,2012,12,30,20.6,5.74,0.0
Aligarh,2012-12-31,2012,12,31,18.87,4.22,0.0
Aligarh,2013-01-01,2013,1,1,19.06,3.15,0.0
Aligarh,2013-01-02,2013,1,2,17.93,3.35,0.0
Aligarh,2013-01-03,2013,1,3,19.34,2.12,0.0
Aligarh,2013-01-04,2013,1,4,18.71,2.81,0.0
Aligarh,2013-01-05,2013,1,5,18.11,1.06,0.0
Aligarh,2013-01-06,2013,1,6,17.56,0.65,0.0
Aligarh,2013-01-07,2013,1,7,17.64,-0.19,0.0
Aligarh,2013-01-08,2013,1,8,19.36,0.35,0.0
Aligarh,2013-01-09,2013,1,9,20.92,2.96,0.0
Aligarh,2013-01-10,2013,1,10,22.04,6.07,0.0
Aligarh,2013-01-11,2013,1,11,23.34,6.02,0.0
Aligarh,2013-01-12,2013,1,12,24.68,6.83,0.0
Aligarh,2013-01-13,2013,1,13,26.05,12.17,0.0
Aligarh,2013-01-14,2013,1,14,23.39,6.91,0.0
Aligarh,2013-01-15,2013,1,15,21.73,6.44,0.0
Aligarh,2013-01-16,2013,1,16,23.29,8.05,0.0
Aligarh,2013-01-17,2013,1,17,25.54,10.17,0.79
Aligarh,2013-01-18,2013,1,18,17.31,7.92,19.08
Aligarh,2013-01-19,2013,1,19,20.11,5.35,0.0
Aligarh,2013-01-20,2013,1,20,19.53,2.49,0.11
Aligarh,2013-01-21,2013,1,21,21.05,3.18,0.0
Aligarh,2013-01-22,2013,1,22,20.48,2.43,0.0
Aligarh,2013-01-23,2013,1,23,21.1,3.37,0.0
Aligarh,2013-01-24,2013,1,24,21.03,3.55,0.0
Aligarh,2013-01-25,2013,1,25,22.37,4.48,0.0
Aligarh,2013-01-26,2013,1,26,23.08,4.29,0.0
Aligarh,2013-01-27,2013,1,27,24.25,4.75,0.0
Aligarh,2013-01-28,2013,1,28,23.41,6.79,0.0
Aligarh,2013-01-29,2013,1,29,25.11,6.59,0.0
Aligarh,2013-01-30,2013,1,30,23.98,6.25,0.0
Aligarh,2013-01-31,2013,1,31,23.38,6.81,0.0
Aligarh,2013-02-01,2013,2,1,24.98,6.9,0.0
Aligarh,2013-02-02,2013,2,2,24.95,10.61,0.0
Aligarh,2013-02-03,2013,2,3,22.65,8.99,0.02
Aligarh,2013-02-04,2013,2,4,21.67,13.69,0.08
Aligarh,2013-02-05,2013,2,5,17.71,13.37,21.8
Aligarh,2013-02-06,2013,2,6,23.77,11.45,2.5
Aligarh,2013-02-07,2013,2,7,22.63,6.35,0.0
Aligarh,2013-02-08,2013,2,8,23.43,6.7,0.0
Aligarh,2013-02-09,2013,2,9,24.02,5.46,0.0
Aligarh,2013-02-10,2013,2,10,24.26,7.58,0.0
Aligarh,2013-02-11,2013,2,11,24.31,6.55,0.0
Aligarh,2013-02-12,2013,2,12,25.66,8.08,0.0
Aligarh,2013-02-13,2013,2,13,26.59,8.54,0.0
Aligarh,2013-02-14,2013,2,14,28.12,9.14,0.0
Aligarh,2013-02-15,2013,2,15,18.65,12.26,3.09
Aligarh,2013-02-16,2013,2,16,21.03,12.04,26.49
Aligarh,2013-02-17,2013,2,17,20.04,9.42,1.25
Aligarh,2013-02-18,2013,2,18,23.35,8.25,0.0
Aligarh,2013-02-19,2013,2,19,22.69,11.08,0.0
Aligarh,2013-02-20,2013,2,20,24.92,8.93,0.0
Aligarh,2013-02-21,2013,2,21,25.43,9.4,0.08
Aligarh,2013-02-22,2013,2,22,27.82,11.32,0.01
Aligarh,2013-02-23,2013,2,23,25.22,14.46,8.75
Aligarh,2013-02-24,2013,2,24,26.03,11.8,0.06
Aligarh,2013-02-25,2013,2,25,26.16,10.14,0.01
Aligarh,2013-02-26,2013,2,26,27.0,11.28,0.0
Aligarh,2013-02-27,2013,2,27,29.65,11.75,0.0
Aligarh,2013-02-28,2013,2,28,27.45,11.11,0.0
Aligarh,2013-03-01,2013,3,1,27.31,9.54,0.0
Aligarh,2013-03-02,2013,3,2,29.85,9.09,0.0
Aligarh,2013-03-03,2013,3,3,29.96,9.95,0.0
Aligarh,2013-03-04,2013,3,4,31.33,11.27,0.0
Aligarh,2013-03-05,2013,3,5,31.23,12.93,0.0
Aligarh,2013-03-06,2013,3,6,31.61,11.75,0.0
Aligarh,2013-03-07,2013,3,7,31.24,11.55,0.0
Aligarh,2013-03-08,2013,3,8,31.93,12.64,0.0
Aligarh,2013-03-09,2013,3,9,34.04,13.29,0.0
Aligarh,2013-03-10,2013,3,10,34.38,15.08,0.0
Aligarh,2013-03-11,2013,3,11,33.74,16.68,0.0
Aligarh,2013-03-12,2013,3,12,32.2,16.5,0.0
Aligarh,2013-03-13,2013,3,13,33.9,13.94,0.0
Aligarh,2013-03-14,2013,3,14,33.84,15.18,0.02
Aligarh,2013-03-15,2013,3,15,31.09,14.17,0.16
Aligarh,2013-03-16,2013,3,16,32.45,14.43,0.0
Aligarh,2013-03-17,2013,3,17,31.96,15.51,0.0
Aligarh,2013-03-18,2013,3,18,33.12,13.85,0.0
Aligarh,2013-03-19,2013,3,19,34.48,16.05,0.0
Aligarh,2013-03-20,2013,3,20,36.01,18.24,0.0
Aligarh,2013-03-21,2013,3,21,34.87,17.24,0.12
Aligarh,2013-03-22,2013,3,22,33.9,16.31,0.0
Aligarh,2013-03-23,2013,3,23,36.38,19.43,0.0
Aligarh,2013-03-24,2013,3,24,36.35,19.93,0.0
Aligarh,2013-03-25,2013,3,25,32.61,17.5,0.01
Aligarh,2013-03-26,2013,3,26,32.93,15.05,0.0
Aligarh,2013-03-27,2013,3,27,33.91,16.54,0.0
Aligarh,2013-03-28,2013,3,28,35.57,17.76,0.37
Aligarh,2013-03-29,2013,3,29,31.93,19.68,8.26
Aligarh,2013-03-30,2013,3,30,32.52,16.87,0.0
Aligarh,2013-03-31,2013,3,31,34.01,17.41,0.0
Aligarh,2013-04-01,2013,4,1,35.94,18.45,0.0
Aligarh,2013-04-02,2013,4,2,38.02,22.26,0.0
Aligarh,2013-04-03,2013,4,3,36.76,19.17,1.71
Aligarh,2013-04-04,2013,4,4,34.69,19.21,0.0
Aligarh,2013-04-05,2013,4,5,35.68,17.69,0.0
Aligarh,2013-04-06,2013,4,6,37.55,17.3,0.0
Aligarh,2013-04-07,2013,4,7,38.98,18.89,0.0
Aligarh,2013-04-08,2013,4,8,40.04,20.19,0.0
Aligarh,2013-04-09,2013,4,9,40.41,20.79,0.01
Aligarh,2013-04-10,2013,4,10,40.25,23.23,0.02
Aligarh,2013-04-11,2013,4,11,38.61,22.76,0.0
Aligarh,2013-04-12,2013,4,12,38.28,22.25,0.0
Aligarh,2013-04-13,2013,4,13,38.9,23.33,0.0
Aligarh,2013-04-14,2013,4,14,38.97,23.0,0.32
Aligarh,2013-04-15,2013,4,15,38.5,22.98,0.0
Aligarh,2013-04-16,2013,4,16,41.84,25.84,0.05
Aligarh,2013-04-17,2013,4,17,40.07,21.69,0.01
Aligarh,2013-04-18,2013,4,18,40.15,21.66,0.0
Aligarh,2013-04-19,2013,4,19,40.41,23.88,0.0
Aligarh,2013-04-20,2013,4,20,40.21,25.05,0.0
Aligarh,2013-04-21,2013,4,21,36.33,22.8,0.0
Aligarh,2013-04-22,2013,4,22,34.24,20.92,0.0
Aligarh,2013-04-23,2013,4,23,37.21,23.47,0.0
Aligarh,2013-04-24,2013,4,24,39.34,25.51,0.0
Aligarh,2013-04-25,2013,4,25,39.96,25.17,0.0
Aligarh,2013-04-26,2013,4,26,40.15,28.22,0.12
Aligarh,2013-04-27,2013,4,27,39.95,25.84,0.0
Aligarh,2013-04-28,2013,4,28,38.95,25.75,0.0
Aligarh,2013-04-29,2013,4,29,41.43,24.31,0.0
Aligarh,2013-04-30,2013,4,30,42.65,27.01,0.0
Aligarh,2013-11-01,2013,11,1,26.49,18.0,0.02
Aligarh,2013-11-02,2013,11,2,26.95,15.67,0.0
Aligarh,2013-11-03,2013,11,3,26.07,11.75,0.0
Aligarh,2013-11-04,2013,11,4,24.15,10.71,0.0
Aligarh,2013-11-05,2013,11,5,23.45,11.43,0.0
Aligarh,2013-11-06,2013,11,6,25.24,12.77,0.0
Aligarh,2013-11-07,2013,11,7,19.41,12.07,0.15
Aligarh,2013-11-08,2013,11,8,20.85,12.46,0.38
Aligarh,2013-11-09,2013,11,9,24.08,12.69,0.39
Aligarh,2013-11-10,2013,11,10,23.82,11.04,0.01
Aligarh,2013-11-11,2013,11,11,23.64,9.65,0.0
Aligarh,2013-11-12,2013,11,12,23.79,8.8,0.0
Aligarh,2013-11-13,2013,11,13,24.1,8.76,0.0
Aligarh,2013-11-14,2013,11,14,23.31,7.69,0.0
Aligarh,2013-11-15,2013,11,15,24.31,7.49,0.0
Aligarh,2013-11-16,2013,11,16,24.22,10.13,0.0
Aligarh,2013-11-17,2013,11,17,24.38,8.39,0.0
Aligarh,2013-11-18,2013,11,18,24.39,7.64,0.0
Aligarh,2013-11-19,2013,11,19,24.15,7.87,0.0
Aligarh,2013-11-20,2013,11,20,25.18,8.81,0.0
Aligarh,2013-11-21,2013,11,21,24.37,9.76,0.0
Aligarh,2013-11-22,2013,11,22,23.2,11.56,0.0
Aligarh,2013-11-23,2013,11,23,23.84,8.49,0.0
Aligarh,2013-11-24,2013,11,24,23.89,9.4,0.0
Aligarh,2013-11-25,2013,11,25,25.6,9.84,0.0
Aligarh,2013-11-26,2013,11,26,26.14,10.61,0.0
Aligarh,2013-11-27,2013,11,27,25.55,11.11,0.0
Aligarh,2013-11-28,2013,11,28,25.44,11.34,0.0
Aligarh,2013-11-29,2013,11,29,25.36,9.57,0.0
Aligarh,2013-11-30,2013,11,30,25.47,8.87,0.0
Aligarh,2013-12-01,2013,12,1,24.92,8.71,0.0
Aligarh,2013-12-02,2013,12,2,25.48,10.38,0.0
Aligarh,2013-12-03,2013,12,3,24.65,11.23,0.0
Aligarh,2013-12-04,2013,12,4,23.74,9.2,0.0
Aligarh,2013-12-05,2013,12,5,23.39,7.86,0.0
Aligarh,2013-12-06,2013,12,6,23.04,6.63,0.0
Aligarh,2013-12-07,2013,12,7,23.42,8.56,0.0
Aligarh,2013-12-08,2013,12,8,22.53,10.57,0.0
Aligarh,2013-12-09,2013,12,9,22.83,7.78,0.0
Aligarh,2013-12-10,2013,12,10,23.25,7.74,0.0
Aligarh,2013-12-11,2013,12,11,23.41,7.18,0.0
Aligarh,2013-12-12,2013,12,12,24.06,9.58,0.0
Aligarh,2013-12-13,2013,12,13,23.13,8.66,0.0
Aligarh,2013-12-14,2013,12,14,21.45,6.2,0.0
Aligarh,2013-12-15,2013,12,15,21.65,7.57,0.0
Aligarh,2013-12-16,2013,12,16,21.72,8.78,0.0
Aligarh,2013-12-17,2013,12,17,22.37,8.01,0.0
Aligarh,2013-12-18,2013,12,18,22.39,7.66,0.0
Aligarh,2013-12-19,2013,12,19,22.7,8.6,0.0
Aligarh,2013-12-20,2013,12,20,21.15,10.11,1.53
Aligarh,2013-12-21,2013,12,21,21.0,9.67,0.0
Aligarh,2013-12-22,2013,12,22,21.61,8.54,0.05
Aligarh,2013-12-23,2013,12,23,20.0,7.39,0.0
Aligarh,2013-12-24,2013,12,24,20.0,5.33,0.0
Aligarh,2013-12-25,2013,12,25,20.51,4.27,0.0
Aligarh,2013-12-26,2013,12,26,21.1,3.71,0.0
Aligarh,2013-12-27,2013,12,27,17.26,6.97,0.11
Aligarh,2013-12-28,2013,12,28,20.16,5.17,0.09
Aligarh,2013-12-29,2013,12,29,18.89,1.87,0.0
Aligarh,2013-12-30,2013,12,30,19.46,4.81,1.75
Aligarh,2013-12-31,2013,12,31,16.54,8.72,7.68
Aligarh,2014-01-01,2014,1,1,18.99,6.2,0.02
Aligarh,2014-01-02,2014,1,2,18.05,3.26,0.0
Aligarh,2014-01-03,2014,1,3,19.18,1.4,0.0
Aligarh,2014-01-04,2014,1,4,19.77,7.89,0.27
Aligarh,2014-01-05,2014,1,5,21.25,7.39,0.0
Aligarh,2014-01-06,2014,1,6,19.91,5.05,0.0
Aligarh,2014-01-07,2014,1,7,19.68,3.32,0.0
Aligarh,2014-01-08,2014,1,8,20.01,4.86,0.0
Aligarh,2014-01-09,2014,1,9,17.36,8.81,0.29
Aligarh,2014-01-10,2014,1,10,18.83,5.94,0.02
Aligarh,2014-01-11,2014,1,11,19.56,3.89,0.37
Aligarh,2014-01-12,2014,1,12,20.63,4.74,0.02
Aligarh,2014-01-13,2014,1,13,21.17,4.95,0.0
Aligarh,2014-01-14,2014,1,14,20.26,6.69,0.0
Aligarh,2014-01-15,2014,1,15,20.18,8.46,0.0
Aligarh,2014-01-16,2014,1,16,21.38,6.77,0.0
Aligarh,2014-01-17,2014,1,17,20.1,7.71,0.88
Aligarh,2014-01-18,2014,1,18,16.71,9.52,14.97
Aligarh,2014-01-19,2014,1,19,20.88,7.63,0.0
Aligarh,2014-01-20,2014,1,20,21.15,6.6,0.1
Aligarh,2014-01-21,2014,1,21,18.42,10.18,11.9
Aligarh,2014-01-22,2014,1,22,16.88,12.01,6.56
Aligarh,2014-01-23,2014,1,23,20.87,11.31,0.26
Aligarh,2014-01-24,2014,1,24,21.15,7.54,0.0
Aligarh,2014-01-25,2014,1,25,19.85,6.31,0.0
Aligarh,2014-01-26,2014,1,26,22.32,6.74,0.0
Aligarh,2014-01-27,2014,1,27,23.0,5.86,0.0
Aligarh,2014-01-28,2014,1,28,23.18,6.22,0.0
Aligarh,2014-01-29,2014,1,29,23.04,11.07,0.0
Aligarh,2014-01-30,2014,1,30,22.1,10.07,0.0
Aligarh,2014-01-31,2014,1,31,22.14,8.09,0.0
Aligarh,2014-02-01,2014,2,1,21.63,8.7,0.0
Aligarh,2014-02-02,2014,2,2,22.23,7.92,0.0
Aligarh,2014-02-03,2014,2,3,25.15,8.99,0.0
Aligarh,2014-02-04,2014,2,4,26.11,10.66,0.0
Aligarh,2014-02-05,2014,2,5,24.67,10.0,0.0
Aligarh,2014-02-06,2014,2,6,25.46,9.98,0.01
Aligarh,2014-02-07,2014,2,7,25.95,11.69,1.38
Aligarh,2014-02-08,2014,2,8,23.33,10.06,0.12
Aligarh,2014-02-09,2014,2,9,21.0,7.1,0.0
Aligarh,2014-02-10,2014,2,10,19.99,3.55,0.0
Aligarh,2014-02-11,2014,2,11,21.57,6.06,0.0
Aligarh,2014-02-12,2014,2,12,21.5,3.52,0.03
Aligarh,2014-02-13,2014,2,13,22.75,4.83,0.94
Aligarh,2014-02-14,2014,2,14,17.87,10.9,19.16
Aligarh,2014-02-15,2014,2,15,20.65,8.48,1.75
Aligarh,2014-02-16,2014,2,16,20.87,7.61,0.0
Aligarh,2014-02-17,2014,2,17,21.91,5.95,0.05
Aligarh,2014-02-18,2014,2,18,22.79,4.62,0.0
Aligarh,2014-02-19,2014,2,19,22.49,8.25,0.0
Aligarh,2014-02-20,2014,2,20,23.72,10.34,0.0
Aligarh,2014-02-21,2014,2,21,24.07,9.23,0.0
Aligarh,2014-02-22,2014,2,22,22.66,11.41,6.9
Aligarh,2014-02-23,2014,2,23,23.3,10.78,0.0
Aligarh,2014-02-24,2014,2,24,23.89,8.08,0.0
Aligarh,2014-02-25,2014,2,25,24.54,9.89,0.0
Aligarh,2014-02-26,2014,2,26,20.56,12.05,1.84
Aligarh,2014-02-27,2014,2,27,24.0,13.3,5.23
Aligarh,2014-02-28,2014,2,28,23.44,12.86,12.79
Aligarh,2014-03-01,2014,3,1,22.68,12.07,5.28
Aligarh,2014-03-02,2014,3,2,22.03,8.73,0.0
Aligarh,2014-03-03,2014,3,3,24.6,7.87,0.03
Aligarh,2014-03-04,2014,3,4,25.48,10.31,0.0
Aligarh,2014-03-05,2014,3,5,26.92,11.99,0.0
Aligarh,2014-03-06,2014,3,6,26.12,11.42,0.76
Aligarh,2014-03-07,2014,3,7,25.86,9.12,0.0
Aligarh,2014-03-08,2014,3,8,27.24,9.38,0.0
Aligarh,2014-03-09,2014,3,9,28.42,11.04,0.0
Aligarh,2014-03-10,2014,3,10,27.57,14.72,0.95
Aligarh,2014-03-11,2014,3,11,28.92,14.55,0.18
Aligarh,2014-03-12,2014,3,12,27.14,14.68,6.2
Aligarh,2014-03-13,2014,3,13,27.49,12.45,0.0
Aligarh,2014-03-14,2014,3,14,28.21,9.0,0.0
Aligarh,2014-03-15,2014,3,15,29.34,10.8,0.0
Aligarh,2014-03-16,2014,3,16,32.17,12.63,0.0
Aligarh,2014-03-17,2014,3,17,32.38,15.02,0.0
Aligarh,2014-03-18,2014,3,18,31.65,16.19,0.27
Aligarh,2014-03-19,2014,3,19,29.92,13.23,0.0
Aligarh,2014-03-20,2014,3,20,29.73,11.48,0.0
Aligarh,2014-03-21,2014,3,21,33.01,15.79,0.0
Aligarh,2014-03-22,2014,3,22,33.58,15.59,0.0
Aligarh,2014-03-23,2014,3,23,33.29,17.86,0.19
Aligarh,2014-03-24,2014,3,24,31.57,17.43,1.28
Aligarh,2014-03-25,2014,3,25,33.8,17.71,0.73
Aligarh,2014-03-26,2014,3,26,31.47,18.74,0.0
Aligarh,2014-03-27,2014,3,27,33.43,19.11,1.09
Aligarh,2014-03-28,2014,3,28,32.33,18.39,0.0
Aligarh,2014-03-29,2014,3,29,34.62,17.78,0.62
Aligarh,2014-03-30,2014,3,30,32.66,17.31,0.0
Aligarh,2014-03-31,2014,3,31,34.25,15.95,0.0
Aligarh,2014-04-01,2014,4,1,34.58,14.6,0.0
Aligarh,2014-04-02,2014,4,2,36.46,18.28,0.09
Aligarh,2014-04-03,2014,4,3,33.82,17.23,0.35
Aligarh,2014-04-04,2014,4,4,34.92,15.85,0.01
Aligarh,2014-04-05,2014,4,5,36.98,18.15,0.0
Aligarh,2014-04-06,2014,4,6,38.77,20.3,0.01
Aligarh,2014-04-07,2014,4,7,37.89,23.87,0.03
Aligarh,2014-04-08,2014,4,8,34.28,19.46,0.0
Aligarh,2014-04-09,2014,4,9,34.81,16.11,0.0
Aligarh,2014-04-10,2014,4,10,35.59,15.33,0.0
Aligarh,2014-04-11,2014,4,11,36.95,15.78,0.0
Aligarh,2014-04-12,2014,4,12,35.23,18.19,0.0
Aligarh,2014-04-13,2014,4,13,37.23,19.5,0.06
Aligarh,2014-04-14,2014,4,14,35.92,19.23,0.08
Aligarh,2014-04-15,2014,4,15,37.73,20.89,0.0
Aligarh,2014-04-16,2014,4,16,36.75,21.11,0.32
Aligarh,2014-04-17,2014,4,17,37.68,24.49,0.75
Aligarh,2014-04-18,2014,4,18,33.45,21.85,5.42
Aligarh,2014-04-19,2014,4,19,33.78,20.82,1.27
Aligarh,2014-04-20,2014,4,20,35.18,19.69,0.7
Aligarh,2014-04-21,2014,4,21,36.85,18.73,0.0
Aligarh,2014-04-22,2014,4,22,38.42,21.2,0.0
Aligarh,2014-04-23,2014,4,23,37.21,21.51,0.0
Aligarh,2014-04-24,2014,4,24,39.18,22.43,0.0
Aligarh,2014-04-25,2014,4,25,40.51,22.71,0.0
Aligarh,2014-04-26,2014,4,26,40.9,24.17,0.0
Aligarh,2014-04-27,2014,4,27,40.12,23.95,0.23
Aligarh,2014-04-28,2014,4,28,41.45,22.34,0.0
Aligarh,2014-04-29,2014,4,29,43.38,23.82,0.0
Aligarh,2014-04-30,2014,4,30,44.75,26.07,0.0
Aligarh,2014-11-01,2014,11,1,32.7,19.35,0.0
Aligarh,2014-11-02,2014,11,2,32.75,15.95,0.0
Aligarh,2014-11-03,2014,11,3,31.69,15.91,0.0
Aligarh,2014-11-04,2014,11,4,31.16,16.65,0.0
Aligarh,2014-11-05,2014,11,5,30.74,17.15,0.0
Aligarh,2014-11-06,2014,11,6,31.89,15.5,0.0
Aligarh,2014-11-07,2014,11,7,32.89,16.42,0.0
Aligarh,2014-11-08,2014,11,8,33.12,18.4,0.0
Aligarh,2014-11-09,2014,11,9,31.93,17.48,0.0
Aligarh,2014-11-10,2014,11,10,31.59,16.65,0.0
Aligarh,2014-11-11,2014,11,11,30.8,15.1,0.0
Aligarh,2014-11-12,2014,11,12,29.56,12.0,0.0
Aligarh,2014-11-13,2014,11,13,29.71,11.02,0.0
Aligarh,2014-11-14,2014,11,14,29.38,11.96,0.0
Aligarh,2014-11-15,2014,11,15,29.53,11.04,0.0
Aligarh,2014-11-16,2014,11,16,29.54,11.0,0.0
Aligarh,2014-11-17,2014,11,17,29.95,10.62,0.0
Aligarh,2014-11-18,2014,11,18,28.68,10.37,0.0
Aligarh,2014-11-19,2014,11,19,28.97,11.58,0.0
Aligarh,2014-11-20,2014,11,20,29.02,10.8,0.0
Aligarh,2014-11-21,2014,11,21,29.19,11.48,0.0
Aligarh,2014-11-22,2014,11,22,28.88,11.64,0.0
Aligarh,2014-11-23,2014,11,23,28.73,12.77,0.0
Aligarh,2014-11-24,2014,11,24,27.56,9.65,0.0
Aligarh,2014-11-25,2014,11,25,28.15,9.59,0.0
Aligarh,2014-11-26,2014,11,26,28.44,10.32,0.0
Aligarh,2014-11-27,2014,11,27,28.6,12.0,0.0
